Condition,Price,Like Count,View Count,Registration Period
사용감 없음,180000,3,92,4달 전
사용감 없음,90000,3,122,4달 전
사용감 적음,999,2,156,4달 전
사용감 많음,100000,3,72,4달 전
사용감 적음,170000,6,74,4달 전
새 상품,244000,5,165,4달 전
새 상품,66633,0,35,4달 전
새 상품,250000,13,405,4달 전
사용감 적음,70000,0,71,4달 전
사용감 적음,190000,10,1325,4달 전
사용감 없음,200000,12,284,4달 전
새 상품,20000,0,59,4달 전
사용감 없음,85000,1,57,4달 전
사용감 많음,180000,3,58,4달 전
사용감 적음,180000,1,13,4달 전
새 상품,280000,0,38,4달 전
사용감 적음,62000,1,20,4달 전
새 상품,12000,5,105,4달 전
사용감 없음,63000,2,173,4달 전
새 상품,220000,0,169,4달 전
사용감 없음,220000,1,27,4달 전
사용감 적음,155000,1,73,4달 전
사용감 적음,75000,1,42,4달 전
사용감 적음,120000,0,40,4달 전
사용감 없음,180000,0,30,4달 전
사용감 적음,120000,1,268,4달 전
새 상품,260000,8,197,4달 전
사용감 적음,150000,2,166,4달 전
새 상품,45000,2,171,4달 전
사용감 많음,100000,14,529,4달 전
사용감 없음,200000,2,135,5달 전
사용감 없음,210000,3,94,4달 전
사용감 적음,200000,1,187,4달 전
사용감 적음,200000,3,37,4달 전
새 상품,250000,1,61,4달 전
사용감 없음,180000,8,330,4달 전
사용감 적음,177000,0,78,4달 전
사용감 적음,100000,7,257,4달 전
사용감 적음,170000,2,56,4달 전
사용감 적음,65000,6,130,4달 전
새 상품,255000,3,109,4달 전
새 상품,270000,1,113,4달 전
사용감 적음,200000,0,27,4달 전
사용감 없음,10000,8,501,4달 전
사용감 적음,250000,0,86,4달 전
사용감 없음,180000,1,40,4달 전
사용감 많음,150000,1,34,4달 전
사용감 없음,80000,0,29,4달 전
사용감 없음,50000,1,265,4달 전
사용감 적음,190000,1,69,4달 전
사용감 적음,100000,2,47,4달 전
새 상품,280000,0,22,4달 전
사용감 없음,220000,4,108,4달 전
사용감 적음,80000,0,28,4달 전
사용감 적음,160000,0,77,4달 전
사용감 적음,180000,2,73,4달 전
사용감 많음,165000,0,120,4달 전
사용감 적음,1400000,0,104,4달 전
사용감 적음,149000,0,30,4달 전
사용감 적음,200000,0,33,4달 전
사용감 적음,64000,3,111,4달 전
사용감 적음,180000,5,96,4달 전
사용감 없음,285000,0,19,4달 전
사용감 적음,1111,3,169,4달 전
사용감 적음,180000,8,160,4달 전
사용감 적음,180000,4,66,4달 전
새 상품,265000,0,35,4달 전
사용감 적음,180000,5,166,4달 전
사용감 많음,120000,1,57,4달 전
사용감 적음,50000,38,424,4달 전
사용감 적음,230000,3,37,4달 전
사용감 없음,60000,4,266,4달 전
사용감 적음,110000,0,104,4달 전
새 상품,1000,0,101,4달 전
새 상품,250000,0,37,4달 전
사용감 없음,260000,0,40,4달 전
사용감 없음,65000,0,49,4달 전
사용감 많음,70000,11,682,4달 전
사용감 적음,200000,0,68,5달 전
사용감 적음,150000,18,777,4달 전
사용감 없음,100000,2,102,4달 전
새 상품,270000,0,22,4달 전
사용감 없음,15000,7,740,4달 전
사용감 없음,245000,3,17,4달 전
사용감 없음,180000,5,41,3달 전
사용감 적음,200000,0,53,4달 전
새 상품,270000,4,142,4달 전
사용감 없음,80000,0,58,4달 전
사용감 없음,70000,6,94,4달 전
사용감 없음,80000,1,42,4달 전
사용감 적음,225000,1,70,5달 전
사용감 적음,80000,0,51,4달 전
사용감 없음,200000,1,40,5달 전
사용감 적음,90000,0,63,4달 전
사용감 없음,230000,1,34,4달 전
새 상품,270000,3,160,4달 전
사용감 적음,55000,0,69,4달 전
사용감 없음,210000,2,49,4달 전
사용감 없음,150000,1,18,5달 전
새 상품,10000,0,17,4달 전
사용감 적음,1004,1,178,4달 전
사용감 적음,55000,23,326,5달 전
사용감 적음,200000,6,59,4달 전
사용감 적음,80000,1,42,5달 전
새 상품,229000,2,27,4달 전
사용감 적음,180000,1,86,4달 전
새 상품,230000,6,1247,4달 전
사용감 없음,225000,6,64,5달 전
새 상품,230000,6,1247,4달 전
사용감 적음,95000,3,115,5달 전
사용감 없음,190000,0,27,5달 전
사용감 적음,65000,3,97,5달 전
새 상품,12500,10,87,4달 전
사용감 적음,110000,6,127,4달 전
사용감 없음,230000,3,105,4달 전
사용감 적음,60000,7,98,5달 전
사용감 없음,210000,8,160,4달 전
사용감 적음,70000,0,47,4달 전
새 상품,100000,0,62,4달 전
사용감 없음,220000,2,36,5달 전
새 상품,280000,1,63,4달 전
사용감 많음,160000,3,35,5달 전
사용감 없음,175000,2,84,5달 전
새 상품,280000,0,56,4달 전
사용감 없음,60000,1,25,5달 전
사용감 적음,72000,1,77,4달 전
새 상품,170000,8,76,5달 전
사용감 적음,180000,0,84,5달 전
사용감 많음,50000,7,208,5달 전
사용감 적음,220000,2,63,3달 전
사용감 많음,155000,4,39,5달 전
사용감 적음,10000000,0,93,4달 전
사용감 많음,130000,0,77,5달 전
사용감 없음,1000,4,233,4달 전
새 상품,1100000,0,33,5달 전
사용감 적음,180000,3,293,5달 전
새 상품,140000,2,205,4달 전
새 상품,1010,1,313,4달 전
새 상품,250000,1,81,5달 전
사용감 적음,90000,0,18,5달 전
사용감 없음,60000,3,180,5달 전
사용감 없음,65000,3,110,5달 전
사용감 많음,170000,0,54,5달 전
사용감 적음,200000,0,29,5달 전
사용감 많음,120000,0,41,5달 전
새 상품,190000,1,86,4달 전
새 상품,240000,4,157,5달 전
사용감 적음,200000,1,62,4달 전
새 상품,300000,1,24,5달 전
사용감 적음,200000,0,27,5달 전
사용감 없음,200000,1,72,4달 전
사용감 적음,70000,0,56,5달 전
사용감 없음,275000,2,42,4달 전
새 상품,140000,0,90,4달 전
새 상품,290000,1,43,5달 전
사용감 많음,200000,0,40,5달 전
사용감 없음,170000,5,234,4달 전
새 상품,270000,1,100,5달 전
사용감 없음,120000,5,210,5달 전
사용감 적음,70000,2,122,4달 전
새 상품,120000,0,72,5달 전
사용감 적음,140000,0,52,4달 전
새 상품,270000,0,41,4달 전
사용감 없음,25000,5,208,5달 전
새 상품,200000,4,105,4달 전
사용감 적음,18000,0,70,5달 전
사용감 적음,180000,1,68,5달 전
새 상품,255000,1,74,5달 전
새 상품,250000,0,48,5달 전
사용감 적음,100000,2,94,5달 전
사용감 적음,180000,1,86,5달 전
사용감 적음,80000,1,116,5달 전
사용감 없음,180000,9,203,5달 전
사용감 적음,155000,3,98,5달 전
중고,80000,2,202,5달 전
사용감 적음,180000,2,63,5달 전
사용감 없음,200000,1,41,5달 전
새 상품,100000,2,363,4달 전
사용감 적음,80000,1,45,5달 전
사용감 없음,170000,7,83,5달 전
새 상품,230000,107,1799,5달 전
새 상품,250000,4,108,5달 전
사용감 적음,190000,2,58,5달 전
사용감 적음,170000,3,47,5달 전
사용감 없음,180000,3,57,5달 전
사용감 없음,130000,2,36,5달 전
새 상품,65000,4,97,5달 전
사용감 없음,200000,0,41,5달 전
사용감 적음,150000,1,58,5달 전
사용감 적음,150000,1,184,5달 전
새 상품,340000,0,77,5달 전
사용감 없음,70000,1,53,5달 전
사용감 없음,180000,0,21,5달 전
새 상품,210000,5,106,5달 전
사용감 적음,150000,5,211,5달 전
사용감 적음,50000,28,352,5달 전
새 상품,300000,0,37,5달 전
사용감 없음,200000,11,305,5달 전
사용감 적음,60000,2,47,5달 전
새 상품,230000,0,273,4달 전
사용감 적음,65000,3,87,5달 전
사용감 없음,240000,0,19,5달 전
사용감 없음,65000,2,45,5달 전
사용감 적음,50000,3,59,5달 전
사용감 많음,50000,2,71,5달 전
사용감 적음,200000,3,144,5달 전
사용감 없음,200000,5,268,5달 전
사용감 없음,200000,5,268,5달 전
사용감 없음,150000,3,36,5달 전
사용감 없음,250000,2,65,5달 전
사용감 없음,150000,5,113,5달 전
사용감 없음,240000,0,23,5달 전
사용감 없음,200000,5,75,5달 전
사용감 많음,200000,0,20,5달 전
사용감 없음,190000,0,51,5달 전
새 상품,260000,6,144,5달 전
새 상품,540000,1,67,5달 전
사용감 적음,80000,2,55,5달 전
사용감 적음,131000,0,12,5달 전
사용감 없음,4000,1,88,5달 전
사용감 많음,50000,0,17,5달 전
사용감 적음,60000,4,92,5달 전
새 상품,210000,1,141,5달 전
사용감 적음,75000,1,28,5달 전
사용감 없음,65000,4,100,5달 전
사용감 적음,220000,4,119,5달 전
새 상품,250000,0,27,5달 전
새 상품,820000,2,218,5달 전
사용감 없음,55000,6,77,5달 전
사용감 적음,240000,0,18,5달 전
사용감 적음,180000,0,46,5달 전
새 상품,310000,0,19,5달 전
사용감 없음,200000,1,25,5달 전
고장/파손 상품,5000,1,69,5달 전
새 상품,3000,1,192,5달 전
사용감 적음,130000,6,190,5달 전
사용감 없음,190000,2,91,5달 전
사용감 적음,200000,2,86,5달 전
사용감 없음,80000,0,17,5달 전
새 상품,275000,1,85,5달 전
사용감 적음,160000,4,95,5달 전
사용감 없음,180000,1,31,5달 전
사용감 적음,215000,0,77,5달 전
사용감 없음,200000,0,27,5달 전
사용감 없음,70000,1,60,5달 전
새 상품,250000,0,58,5달 전
사용감 적음,200000,0,38,5달 전
사용감 없음,200000,0,41,5달 전
사용감 없음,80000,0,25,5달 전
사용감 적음,150000,11,256,5달 전
사용감 없음,150000,1,53,5달 전
사용감 없음,150000,0,559,5달 전
사용감 없음,155000,10,105,5달 전
사용감 적음,110000,2,156,4달 전
사용감 적음,50000,7,541,5달 전
사용감 적음,200000,0,79,5달 전
사용감 없음,70000,3,45,5달 전
새 상품,275000,0,39,5달 전
사용감 없음,190000,17,423,5달 전
사용감 없음,190000,6,157,5달 전
새 상품,15000,2,65,5달 전
새 상품,250000,2,53,5달 전
사용감 적음,160000,0,35,5달 전
사용감 많음,160000,3,85,5달 전
사용감 적음,70000,11,422,5달 전
사용감 없음,220000,0,57,5달 전
사용감 적음,1000,1,43,5달 전
사용감 적음,170000,1,157,5달 전
사용감 없음,230000,1,40,5달 전
사용감 없음,200000,0,52,5달 전
사용감 없음,16500,2,115,5달 전
사용감 없음,70000,3,60,5달 전
사용감 적음,220000,1,40,5달 전
사용감 적음,220000,0,25,5달 전
사용감 적음,70000,0,35,5달 전
새 상품,300000,0,46,5달 전
사용감 적음,100000,0,13,5달 전
사용감 적음,170000,1,62,5달 전
사용감 없음,260000,2,45,5달 전
사용감 많음,150000,0,171,5달 전
사용감 적음,130000,3,71,5달 전
새 상품,260000,12,291,5달 전
새 상품,15000,3,85,5달 전
사용감 적음,100000,0,101,5달 전
사용감 적음,170000,0,37,5달 전
새 상품,260000,0,23,5달 전
사용감 많음,50000,10,560,5달 전
사용감 없음,78000,0,22,5달 전
사용감 없음,150000,18,581,5달 전
사용감 적음,230000,1,22,5달 전
사용감 적음,200000,0,67,5달 전
사용감 적음,180000,4,142,5달 전
사용감 없음,210000,3,66,5달 전
사용감 적음,150000,11,127,5달 전
사용감 적음,70000,0,6,5달 전
사용감 없음,220000,0,12,5달 전
사용감 적음,130000,2,54,5달 전
사용감 없음,200000,4,152,5달 전
새 상품,270000,2,98,5달 전
새 상품,210000,1,162,5달 전
사용감 없음,63000,18,249,5달 전
사용감 적음,40000,1,45,5달 전
새 상품,280000,0,63,5달 전
사용감 적음,200000,0,45,5달 전
사용감 적음,160000,8,127,5달 전
새 상품,285000,1,68,5달 전
사용감 적음,65000,4,83,5달 전
사용감 적음,170000,1,99,5달 전
사용감 적음,65000,4,83,5달 전
사용감 적음,150000,1,83,5달 전
사용감 적음,170000,0,77,5달 전
사용감 적음,165000,11,238,5달 전
새 상품,250000,2,56,5달 전
사용감 없음,70000,0,22,5달 전
사용감 적음,65000,2,41,5달 전
사용감 많음,150000,0,123,5달 전
사용감 적음,100000,9,224,5달 전
새 상품,15000,4,42,5달 전
사용감 없음,230000,2,83,5달 전
새 상품,259000,2,61,5달 전
사용감 없음,160000,7,115,5달 전
사용감 없음,140000,3,109,5달 전
새 상품,285000,0,31,5달 전
사용감 적음,160000,1,75,5달 전
사용감 없음,140000,6,103,5달 전
사용감 적음,170000,4,71,5달 전
사용감 없음,220000,2,161,5달 전
사용감 적음,65000,5,65,5달 전
새 상품,150000,42,1415,5달 전
사용감 많음,8282,0,39,5달 전
새 상품,293000,0,77,5달 전
사용감 적음,250000,0,16,5달 전
사용감 많음,45000,8,140,5달 전
사용감 적음,200000,3,74,5달 전
새 상품,99000,1,70,5달 전
사용감 적음,180000,0,37,5달 전
사용감 적음,75000,0,29,5달 전
사용감 많음,210000,1,44,5달 전
고장/파손 상품,30000,0,208,5달 전
새 상품,100000,6,324,5달 전
사용감 적음,200000,0,102,7달 전
사용감 적음,250000,1,77,5달 전
사용감 없음,70000,18,275,5달 전
사용감 없음,180000,0,36,5달 전
사용감 많음,120000,2,122,5달 전
사용감 적음,155000,10,2057,5달 전
사용감 많음,180000,1,200,5달 전
사용감 없음,8000,3,81,5달 전
사용감 없음,5000,12,144,5달 전
새 상품,270000,5,114,5달 전
새 상품,222222,0,28,5달 전
사용감 적음,220000,2,49,6달 전
사용감 많음,160000,1,287,5달 전
새 상품,278000,0,16,5달 전
사용감 적음,160000,3,301,6달 전
사용감 적음,180000,2,30,6달 전
새 상품,160000,0,534,5달 전
사용감 없음,70000,0,45,5달 전
사용감 적음,150000,7,165,5달 전
사용감 적음,70000,3,71,6달 전
사용감 적음,25000,730,50570,2달 전
사용감 적음,200000,2,25,6달 전
사용감 없음,240000,1,49,6달 전
새 상품,1000,2,329,5달 전
사용감 적음,40000,19,587,5달 전
사용감 없음,160000,0,30,5달 전
새 상품,260000,8,108,5달 전
새 상품,250000,0,81,5달 전
새 상품,550000,1,69,5달 전
사용감 없음,200000,3,55,5달 전
사용감 없음,190000,6,186,5달 전
새 상품,259000,9,1114,5달 전
사용감 없음,220000,0,50,5달 전
사용감 없음,100000,1,160,5달 전
사용감 없음,50000,27,415,5달 전
사용감 없음,80000,0,81,5달 전
새 상품,180000,8,167,6달 전
사용감 적음,185000,1,166,5달 전
사용감 적음,60000,11,165,5달 전
새 상품,40000,2,255,6달 전
사용감 적음,200000,0,37,6달 전
사용감 없음,200000,0,18,6달 전
사용감 없음,200000,3,68,6달 전
새 상품,270000,0,107,5달 전
사용감 없음,75000,4,109,6달 전
사용감 적음,200000,2,69,6달 전
사용감 적음,130000,1,46,6달 전
새 상품,290000,0,44,6달 전
사용감 적음,130000,0,17,6달 전
사용감 적음,210000,3,36,6달 전
새 상품,80000,0,96,6달 전
새 상품,118000,6,936,5달 전
새 상품,270000,0,41,5달 전
새 상품,320000,0,31,8달 전
새 상품,280000,3,50,5달 전
사용감 없음,70000,0,35,6달 전
사용감 없음,289000,0,23,6달 전
사용감 없음,70000,18,278,5달 전
고장/파손 상품,50000,7,1458,6달 전
사용감 적음,225000,0,37,5달 전
사용감 적음,180000,2,44,6달 전
사용감 적음,179000,8,472,6달 전
사용감 적음,190000,8,270,6달 전
사용감 없음,140000,3,36,6달 전
사용감 없음,200000,3,148,6달 전
사용감 없음,240000,2,75,6달 전
사용감 없음,280000,0,13,6달 전
사용감 적음,220000,0,51,6달 전
사용감 없음,280000,0,13,6달 전
새 상품,300000,0,28,6달 전
사용감 없음,250000,0,36,6달 전
사용감 적음,100000,4,294,5달 전
사용감 적음,80000,1,42,6달 전
사용감 없음,140000,0,39,6달 전
새 상품,300000,0,78,6달 전
사용감 많음,30000,35,798,5달 전
사용감 적음,165000,4,76,6달 전
사용감 없음,160000,1,86,6달 전
사용감 없음,200000,12,282,6달 전
새 상품,220000,0,36,6달 전
사용감 없음,80000,0,116,6달 전
사용감 적음,70000,1,64,6달 전
사용감 적음,200000,4,1377,6달 전
사용감 적음,85000,0,146,6달 전
사용감 없음,180000,0,22,6달 전
사용감 없음,12000,5,148,6달 전
사용감 적음,80000,8,145,5달 전
사용감 많음,180000,1,99,6달 전
사용감 적음,190000,2,78,6달 전
사용감 적음,215000,5,58,6달 전
사용감 없음,99000,1,70,6달 전
새 상품,270000,0,46,6달 전
사용감 적음,205000,1,20,6달 전
새 상품,560000,1,122,6달 전
사용감 적음,190000,3,56,6달 전
사용감 적음,79000,1,46,6달 전
새 상품,300000,12,886,6달 전
사용감 적음,70000,0,48,6달 전
사용감 적음,111111,0,20,5달 전
새 상품,270000,4,74,6달 전
사용감 적음,70000,0,30,6달 전
사용감 없음,160000,1,29,6달 전
사용감 적음,200000,0,53,6달 전
사용감 없음,80000,3,106,6달 전
사용감 많음,70000,8,461,5달 전
사용감 적음,190000,0,38,6달 전
사용감 많음,75000,0,59,6달 전
사용감 없음,220000,0,45,5달 전
사용감 없음,90000,0,54,6달 전
사용감 없음,80000,0,48,6달 전
사용감 적음,100000,6,82,6달 전
새 상품,230000,41,1065,6달 전
사용감 적음,220000,0,31,6달 전
사용감 적음,210000,0,51,6달 전
사용감 많음,120000,9,439,6달 전
사용감 적음,180000,0,32,6달 전
사용감 없음,75000,2,26,6달 전
사용감 없음,75000,3,42,6달 전
사용감 적음,190000,2,171,6달 전
사용감 적음,120000,0,35,6달 전
사용감 없음,70000,2,22,6달 전
사용감 적음,130000,5,187,6달 전
사용감 없음,270000,1,48,6달 전
사용감 없음,230000,1,16,6달 전
사용감 적음,80000,0,31,6달 전
사용감 적음,220000,0,74,6달 전
사용감 적음,80000,0,53,6달 전
사용감 없음,180000,2,72,6달 전
사용감 없음,240000,0,27,6달 전
사용감 많음,80000,2,48,6달 전
